customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureBucket,ChargeTier,ServiceCount,ChurnFlag,AtRisk
3920-ABCD,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,92.93,1672.74,Yes,13-24 months,High (>$65),3,1,0
5745-ABCD,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),73.04,1606.88,No,13-24 months,High (>$65),3,0,0
6016-ABCD,Male,1,Yes,No,40,No,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,31.86,1274.4,No,25-48 months,Low (<$35),1,0,0
2572-ABCD,Female,0,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),58.02,2436.84,No,25-48 months,Mid ($35-65),1,0,0
6612-ABCD,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),96.87,3002.97,No,25-48 months,High (>$65),2,0,0
4927-ABCD,Female,0,Yes,No,44,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.27,1991.88,No,25-48 months,Mid ($35-65),1,0,0
5962-ABCD,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,46.61,279.66,No,0-12 months,Mid ($35-65),1,0,0
3219-ABCD,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,56.46,2089.02,No,25-48 months,Mid ($35-65),2,0,0
3236-ABCD,Male,0,Yes,No,20,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.18,1023.6,No,13-24 months,Mid ($35-65),2,0,0
1337-ABCD,Male,0,No,Yes,29,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21.09,611.61,Yes,25-48 months,Low (<$35),0,1,0
8775-ABCD,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),70.32,4148.88,No,49-72 months,High (>$65),3,0,0
5056-ABCD,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),51.04,51.04,No,0-12 months,Mid ($35-65),1,0,0
7430-ABCD,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,26.38,1239.86,No,25-48 months,Low (<$35),1,0,0
2544-ABCD,Female,0,No,No,58,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.15,3256.7,No,49-72 months,Mid ($35-65),1,0,0
2398-ABCD,Female,0,No,No,11,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,18.55,204.05,No,0-12 months,Low (<$35),0,0,0
9975-ABCD,Male,0,Yes,No,64,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,27.27,1745.28,No,49-72 months,Low (<$35),0,0,0
9119-ABCD,Female,0,Yes,No,33,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.31,802.23,Yes,25-48 months,Low (<$35),0,1,0
8063-ABCD,Male,0,Yes,No,41,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21.76,892.16,Yes,25-48 months,Low (<$35),0,1,0
3355-ABCD,Female,0,No,No,48,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,45.46,2182.08,No,25-48 months,Mid ($35-65),2,0,0
1938-ABCD,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,60.23,3131.96,No,49-72 months,Mid ($35-65),2,0,0
6561-ABCD,Male,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,57.61,3687.04,No,49-72 months,Mid ($35-65),2,0,0
1665-ABCD,Female,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,95.24,1523.84,No,13-24 months,High (>$65),3,0,0
7371-ABCD,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,69.43,4512.95,Yes,49-72 months,High (>$65),2,1,0
3498-ABCD,Male,0,No,No,18,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.26,346.68,No,13-24 months,Low (<$35),0,0,0
8958-ABCD,Male,0,No,No,10,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,22.69,226.9,No,0-12 months,Low (<$35),0,0,1
6509-ABCD,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,49.19,836.23,No,13-24 months,Mid ($35-65),1,0,0
7461-ABCD,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.34,2933.7,No,49-72 months,Mid ($35-65),3,0,0
7917-ABCD,Female,1,Yes,No,22,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,23.9,525.8,No,13-24 months,Low (<$35),0,0,0
8100-ABCD,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,93.72,2717.88,Yes,25-48 months,High (>$65),1,1,0
7792-ABCD,Male,0,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),27.68,415.2,No,13-24 months,Low (<$35),4,0,0
2881-ABCD,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,65.14,4624.94,No,49-72 months,High (>$65),2,0,0
1730-ABCD,Male,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,39.97,1878.59,No,25-48 months,Mid ($35-65),4,0,0
5904-ABCD,Male,1,Yes,Yes,68,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,30.03,2042.04,Yes,49-72 months,Low (<$35),1,1,0
2356-ABCD,Female,0,No,No,22,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.08,639.76,No,13-24 months,Low (<$35),0,0,0
9169-ABCD,Female,1,Yes,No,57,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,28.35,1615.95,Yes,49-72 months,Low (<$35),0,1,0
4198-ABCD,Female,0,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,26.14,1437.7,Yes,49-72 months,Low (<$35),0,1,0
2223-ABCD,Female,1,No,No,50,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,71.32,3566.0,Yes,49-72 months,High (>$65),2,1,0
5640-ABCD,Female,0,No,No,70,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,28.33,1983.1,No,49-72 months,Low (<$35),0,0,0
2550-ABCD,Female,1,Yes,Yes,28,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.19,1573.32,No,25-48 months,Mid ($35-65),3,0,0
3054-ABCD,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,78.38,3840.62,No,49-72 months,High (>$65),3,0,0
1965-ABCD,Male,0,No,No,53,No,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,59.67,3162.51,No,49-72 months,Mid ($35-65),2,0,0
1063-ABCD,Male,0,No,No,41,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),18.08,741.28,No,25-48 months,Low (<$35),0,0,0
1818-ABCD,Male,0,No,Yes,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.78,386.7,Yes,13-24 months,Low (<$35),0,1,0
5659-ABCD,Male,0,Yes,No,22,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,18.96,417.12,No,13-24 months,Low (<$35),0,0,0
6886-ABCD,Male,1,No,Yes,31,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),50.79,1574.49,No,25-48 months,Mid ($35-65),0,0,0
7782-ABCD,Female,0,No,No,14,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),29.96,419.44,No,13-24 months,Low (<$35),1,0,0
1441-ABCD,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.76,2369.52,Yes,25-48 months,High (>$65),3,1,0
8760-ABCD,Male,1,No,No,54,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,30.53,1648.62,No,49-72 months,Low (<$35),2,0,0
4645-ABCD,Male,0,No,No,61,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,60.7,3702.7,No,49-72 months,Mid ($35-65),1,0,0
8286-ABCD,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,85.94,343.76,Yes,0-12 months,High (>$65),2,1,0
7398-ABCD,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.77,2126.95,No,25-48 months,Mid ($35-65),2,0,0
3735-ABCD,Female,0,Yes,Yes,7,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,41.34,289.38,No,0-12 months,Mid ($35-65),3,0,0
3205-ABCD,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,64.62,1163.16,No,13-24 months,Mid ($35-65),1,0,0
1080-ABCD,Female,0,Yes,No,23,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),28.55,656.65,No,13-24 months,Low (<$35),0,0,0
9245-ABCD,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,90.46,5337.14,No,49-72 months,High (>$65),2,0,0
2842-ABCD,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),98.89,6131.18,Yes,49-72 months,High (>$65),1,1,0
5033-ABCD,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,65.99,4091.38,No,49-72 months,High (>$65),3,0,0
7147-ABCD,Male,0,No,No,10,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,23.66,236.6,Yes,0-12 months,Low (<$35),0,1,0
3951-ABCD,Male,1,Yes,No,50,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),59.98,2999.0,No,49-72 months,Mid ($35-65),1,0,0
2786-ABCD,Female,0,No,Yes,24,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.62,494.88,Yes,13-24 months,Low (<$35),0,1,0
9774-ABCD,Male,0,Yes,No,37,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,42.79,1583.23,Yes,25-48 months,Mid ($35-65),3,1,0
4666-ABCD,Female,0,No,No,62,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,26.14,1620.68,Yes,49-72 months,Low (<$35),0,1,0
9332-ABCD,Male,0,Yes,Yes,10,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.45,194.5,No,0-12 months,Low (<$35),0,0,0
6812-ABCD,Male,0,Yes,No,24,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,23.68,568.32,Yes,13-24 months,Low (<$35),0,1,0
4264-ABCD,Female,0,No,No,48,No,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.43,1172.64,Yes,25-48 months,Low (<$35),0,1,0
5645-ABCD,Male,0,No,Yes,54,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),73.94,3992.76,No,49-72 months,High (>$65),1,0,0
9956-ABCD,Male,0,No,Yes,59,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.75,4705.25,Yes,49-72 months,High (>$65),2,1,0
5564-ABCD,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.05,5523.45,Yes,49-72 months,High (>$65),0,1,0
2561-ABCD,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,32.08,288.72,Yes,0-12 months,Low (<$35),1,1,0
7667-ABCD,Male,1,No,Yes,49,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,42.48,2081.52,No,49-72 months,Mid ($35-65),2,0,0
9506-ABCD,Female,0,Yes,No,18,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.67,372.06,No,13-24 months,Low (<$35),0,0,0
3770-ABCD,Male,0,Yes,No,63,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,41.59,2620.17,No,49-72 months,Mid ($35-65),1,0,0
6749-ABCD,Female,0,No,No,12,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.03,228.36,No,0-12 months,Low (<$35),0,0,0
2285-ABCD,Male,0,No,No,3,No,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,62.46,187.38,No,0-12 months,Mid ($35-65),3,0,0
7035-ABCD,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.94,3532.88,Yes,49-72 months,High (>$65),3,1,0
7048-ABCD,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,98.33,5998.13,Yes,49-72 months,High (>$65),1,1,0
9122-ABCD,Male,0,No,No,27,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),47.36,1278.72,No,25-48 months,Mid ($35-65),2,0,0
7068-ABCD,Male,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,52.49,629.88,Yes,0-12 months,Mid ($35-65),4,1,0
5976-ABCD,Male,0,No,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),60.01,3660.61,No,49-72 months,Mid ($35-65),2,0,0
7063-ABCD,Male,0,No,Yes,40,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.49,979.6,Yes,25-48 months,Low (<$35),0,1,0
8087-ABCD,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,64.34,836.42,Yes,13-24 months,Mid ($35-65),1,1,0
7897-ABCD,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.55,2277.35,Yes,25-48 months,Mid ($35-65),2,1,0
7045-ABCD,Male,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),75.26,3311.44,No,25-48 months,High (>$65),4,0,0
4378-ABCD,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,53.93,1779.69,No,25-48 months,Mid ($35-65),3,0,0
5458-ABCD,Female,0,No,Yes,60,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,47.56,2853.6,No,49-72 months,Mid ($35-65),2,0,0
3751-ABCD,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),88.77,5326.2,No,49-72 months,High (>$65),2,0,0
9274-ABCD,Male,0,No,No,51,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,35.18,1794.18,No,49-72 months,Mid ($35-65),1,0,0
1620-ABCD,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,56.51,395.57,No,0-12 months,Mid ($35-65),2,0,0
8231-ABCD,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.7,6081.7,No,49-72 months,High (>$65),3,0,0
7595-ABCD,Male,0,No,Yes,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,33.63,1614.24,No,25-48 months,Low (<$35),2,0,0
4653-ABCD,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,71.15,3557.5,No,49-72 months,High (>$65),1,0,0
2905-ABCD,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.93,1558.18,Yes,25-48 months,Mid ($35-65),2,1,0
2512-ABCD,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),60.16,3850.24,No,49-72 months,Mid ($35-65),4,0,0
8288-ABCD,Male,1,No,No,52,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,32.07,1667.64,Yes,49-72 months,Low (<$35),4,1,0
5894-ABCD,Male,0,Yes,No,8,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,40.28,322.24,Yes,0-12 months,Mid ($35-65),0,1,0
4707-ABCD,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),99.97,6997.9,No,49-72 months,High (>$65),2,0,0
4420-ABCD,Female,0,Yes,No,49,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,20.48,1003.52,No,49-72 months,Low (<$35),0,0,0
1995-ABCD,Female,0,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),33.12,629.28,No,13-24 months,Low (<$35),3,0,0
8084-ABCD,Female,1,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),61.21,1101.78,Yes,13-24 months,Mid ($35-65),3,1,0
6627-ABCD,Male,1,Yes,No,21,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,22.74,477.54,No,13-24 months,Low (<$35),0,0,0
4804-ABCD,Female,1,No,No,56,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,60.34,3379.04,No,49-72 months,Mid ($35-65),2,0,0
4237-ABCD,Female,0,No,Yes,28,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),18.05,505.4,No,25-48 months,Low (<$35),0,0,0
1453-ABCD,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,30.64,306.4,Yes,0-12 months,Low (<$35),0,1,0
7361-ABCD,Male,0,No,No,0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),56.51,0.0,No,0-12 months,Mid ($35-65),3,0,0
8127-ABCD,Male,1,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.76,2759.64,Yes,25-48 months,High (>$65),1,1,0
5845-ABCD,Male,0,Yes,No,71,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),27.28,1936.88,No,49-72 months,Low (<$35),2,0,0
1445-ABCD,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,42.95,1116.7,No,25-48 months,Mid ($35-65),2,0,0
5796-ABCD,Female,0,Yes,Yes,25,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,23.8,595.0,No,25-48 months,Low (<$35),0,0,0
3565-ABCD,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,56.49,1807.68,No,25-48 months,Mid ($35-65),3,0,0
4158-ABCD,Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,76.98,2771.28,Yes,25-48 months,High (>$65),3,1,0
5725-ABCD,Female,1,Yes,No,37,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.24,2228.88,No,25-48 months,Mid ($35-65),1,0,0
9440-ABCD,Male,0,No,No,10,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.71,257.1,No,0-12 months,Low (<$35),0,0,1
3870-ABCD,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,98.89,1780.02,No,13-24 months,High (>$65),3,0,0
4181-ABCD,Male,0,No,Yes,14,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.71,345.94,Yes,13-24 months,Low (<$35),0,1,0
3506-ABCD,Male,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,57.92,3417.28,No,49-72 months,Mid ($35-65),3,0,0
1675-ABCD,Male,0,No,No,47,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),54.99,2584.53,No,25-48 months,Mid ($35-65),2,0,0
6000-ABCD,Male,0,Yes,No,30,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.22,1626.6,Yes,25-48 months,Mid ($35-65),3,1,0
6678-ABCD,Male,0,No,Yes,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.26,436.68,Yes,13-24 months,Low (<$35),0,1,0
7842-ABCD,Male,0,Yes,No,37,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,49.2,1820.4,No,25-48 months,Mid ($35-65),1,0,0
4015-ABCD,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,72.52,2248.12,Yes,25-48 months,High (>$65),2,1,0
4523-ABCD,Female,0,No,No,67,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),18.73,1254.91,No,49-72 months,Low (<$35),0,0,0
3122-ABCD,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,71.42,214.26,Yes,0-12 months,High (>$65),2,1,0
2964-ABCD,Male,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,64.04,896.56,Yes,13-24 months,Mid ($35-65),3,1,0
5705-ABCD,Male,0,No,Yes,30,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,26.55,796.5,Yes,25-48 months,Low (<$35),0,1,0
6200-ABCD,Female,0,Yes,No,16,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.45,727.2,No,13-24 months,Mid ($35-65),1,0,0
3339-ABCD,Female,0,No,No,54,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,29.94,1616.76,No,49-72 months,Low (<$35),0,0,0
3975-ABCD,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),91.14,1093.68,No,0-12 months,High (>$65),2,0,1
7493-ABCD,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.48,6196.16,Yes,49-72 months,High (>$65),3,1,0
2994-ABCD,Female,0,No,Yes,31,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.28,628.68,Yes,25-48 months,Low (<$35),0,1,0
9166-ABCD,Female,0,No,No,37,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,27.71,1025.27,Yes,25-48 months,Low (<$35),4,1,0
5046-ABCD,Male,0,No,No,25,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.7,592.5,No,25-48 months,Low (<$35),0,0,0
9687-ABCD,Male,0,No,No,27,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),48.23,1302.21,No,25-48 months,Mid ($35-65),3,0,0
2931-ABCD,Female,0,No,No,52,No,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),57.92,3011.84,No,49-72 months,Mid ($35-65),1,0,0
2727-ABCD,Male,0,No,Yes,2,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,28.57,57.14,No,0-12 months,Low (<$35),0,0,0
6379-ABCD,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),26.43,1902.96,No,49-72 months,Low (<$35),1,0,0
3917-ABCD,Female,0,No,Yes,16,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.22,323.52,No,13-24 months,Low (<$35),0,0,0
9694-ABCD,Male,0,No,No,2,No,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.07,38.14,No,0-12 months,Low (<$35),0,0,0
8936-ABCD,Female,0,No,No,28,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,32.33,905.24,No,25-48 months,Low (<$35),1,0,0
3630-ABCD,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),98.44,2362.56,No,13-24 months,High (>$65),1,0,0
4206-ABCD,Male,0,Yes,Yes,49,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.12,1230.88,No,49-72 months,Low (<$35),0,0,0
8989-ABCD,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),79.75,2950.75,No,25-48 months,High (>$65),3,0,0
6797-ABCD,Male,1,Yes,No,62,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.67,1157.54,Yes,49-72 months,Low (<$35),0,1,0
7935-ABCD,Female,0,No,No,63,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,23.06,1452.78,No,49-72 months,Low (<$35),0,0,0
5713-ABCD,Male,1,No,No,56,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,28.42,1591.52,Yes,49-72 months,Low (<$35),2,1,0
2030-ABCD,Female,0,Yes,No,33,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,29.8,983.4,Yes,25-48 months,Low (<$35),3,1,0
2539-ABCD,Female,1,Yes,No,18,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,47.93,862.74,No,13-24 months,Mid ($35-65),3,0,0
7651-ABCD,Male,0,Yes,Yes,39,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),21.15,824.85,Yes,25-48 months,Low (<$35),0,1,0
9933-ABCD,Male,1,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),70.79,4388.98,No,49-72 months,High (>$65),4,0,0
